"Lat","Long","Month","Period","Offense","Season"
"36.806758"," -76.140298","JULY","EVENING","ASSAULT","SUMMER"
"36.754592"," -76.058612","FEBRUARY","AFTERNOON","ASSAULT","WINTER"
"36.769585"," -76.004682","JULY","NIGHT","ASSAULT","SUMMER"
"36.781921"," -76.002339","SEPTEMBER","MORNING","ASSAULT","FALL"
"36.842029"," -75.993452","MAY","EVENING","ASSAULT","SPRING"
"36.849732"," -75.990628","JUNE","NIGHT","ASSAULT","SUMMER"
"36.803047"," -76.128195","JULY","MORNING","ASSAULT","SUMMER"
"36.756132"," -76.017867","FEBRUARY","NIGHT","ASSAULT","WINTER"
"36.848012"," -75.995604","JULY","MORNING","ASSAULT","SUMMER"
"36.887077"," -76.026124","APRIL","EVENING","ASSAULT","SPRING"
"36.916493"," -76.12713","JUNE","AFTERNOON","ASSAULT","SUMMER"
"36.793385"," -76.087011","JANUARY","EVENING","ASSAULT","WINTER"
"36.769881"," -76.02334","JUNE","MORNING","ASSAULT","SUMMER"
"36.84344"," -76.015954","JANUARY","NIGHT","ASSAULT","WINTER"
"36.857221"," -75.978603","SEPTEMBER","MORNING","ASSAULT","FALL"
"36.78868"," -76.155403","FEBRUARY","EVENING","ASSAULT","WINTER"
"36.795556"," -76.088171","JANUARY","EVENING","ASSAULT","WINTER"
"36.833292"," -76.142233","SEPTEMBER","NIGHT","ASSAULT","FALL"
"36.866909"," -76.135735","FEBRUARY","EVENING","ASSAULT","WINTER"
"36.796297"," -76.143414","APRIL","NIGHT","ASSAULT","SPRING"
"36.821023"," -76.066885","MARCH","EVENING","ASSAULT","SPRING"
"36.816565"," -76.124844","DECEMBER","AFTERNOON","ASSAULT","WINTER"
"36.827922"," -76.079485","OCTOBER","EVENING","ASSAULT","FALL"
"36.814769"," -76.127383","DECEMBER","NIGHT","ASSAULT","WINTER"
"36.850383"," -75.975636","MAY","NIGHT","ASSAULT","SPRING"
"36.803407"," -76.186892","JULY","NIGHT","ASSAULT","SUMMER"
"36.802978"," -76.128273","JUNE","NIGHT","ASSAULT","SUMMER"
"36.83935"," -76.098214","JANUARY","AFTERNOON","ASSAULT","WINTER"
"36.862326"," -76.18254","NOVEMBER","NIGHT","ASSAULT","FALL"
"36.802084"," -76.107362","OCTOBER","NIGHT","ASSAULT","FALL"
"36.813949"," -76.104834","OCTOBER","NIGHT","ASSAULT","FALL"
"36.906491"," -76.096813","JULY","EVENING","ASSAULT","SUMMER"
"36.829205"," -76.135427","AUGUST","NIGHT","ASSAULT","SUMMER"
"36.78893"," -76.103684","SEPTEMBER","NIGHT","ASSAULT","FALL"
"36.818474"," -76.110017","OCTOBER","NIGHT","ASSAULT","FALL"
"36.862864"," -76.17378","OCTOBER","EVENING","ASSAULT","FALL"
"36.85363"," -76.038783","FEBRUARY","AFTERNOON","ASSAULT","WINTER"
"36.794977"," -76.100796","APRIL","MORNING","ASSAULT","SPRING"
"36.907737"," -76.094721","APRIL","NIGHT","ASSAULT","SPRING"
"36.794548"," -76.147225","MAY","NIGHT","ASSAULT","SPRING"
"36.800544"," -76.156129","DECEMBER","NIGHT","ASSAULT","WINTER"
"36.846264"," -76.020772","APRIL","EVENING","ASSAULT","SPRING"
"36.882286"," -76.185245","DECEMBER","NIGHT","ASSAULT","WINTER"
"36.870248"," -76.17544","JULY","NIGHT","ASSAULT","SUMMER"
"36.813402"," -76.165751","SEPTEMBER","MORNING","ASSAULT","FALL"
"36.899778"," -76.179976","MARCH","MORNING","ASSAULT","SPRING"
"36.837882"," -76.180187","APRIL","NIGHT","ASSAULT","SPRING"
"36.847204"," -76.006919","JANUARY","NIGHT","ASSAULT","WINTER"
"36.833539"," -75.97236","OCTOBER","NIGHT","ASSAULT","FALL"
"36.778116"," -76.150948","AUGUST","NIGHT","ASSAULT","SUMMER"
"36.77456"," -76.103224","OCTOBER","MORNING","ASSAULT","FALL"
"36.850215"," -76.102519","JULY","NIGHT","ASSAULT","SUMMER"
"36.835922"," -76.127379","MARCH","NIGHT","ASSAULT","SPRING"
"36.900848"," -76.179808","AUGUST","AFTERNOON","ASSAULT","SUMMER"
"36.816707"," -76.074687","JUNE","NIGHT","ASSAULT","SUMMER"
"36.825967"," -76.130362","OCTOBER","EVENING","ASSAULT","FALL"
"36.771198"," -76.121191","DECEMBER","NIGHT","ASSAULT","WINTER"
"36.882286"," -76.185245","FEBRUARY","NIGHT","ASSAULT","WINTER"
"36.746417"," -76.065912","JUNE","NIGHT","ASSAULT","SUMMER"
"36.788444"," -76.10162","MARCH","NIGHT","ASSAULT","SPRING"
"36.793076"," -76.119071","JULY","AFTERNOON","ASSAULT","SUMMER"
"36.856641"," -76.170668","JULY","NIGHT","ASSAULT","SUMMER"
"36.84076"," -75.991896","JANUARY","EVENING","ASSAULT","WINTER"
"36.84344"," -76.015954","NOVEMBER","NIGHT","ASSAULT","FALL"
"36.842029"," -75.993452","JULY","MORNING","ASSAULT","SUMMER"
"36.800273"," -76.075084","JANUARY","NIGHT","ASSAULT","WINTER"
"36.800499"," -76.205898","SEPTEMBER","NIGHT","ASSAULT","FALL"
"36.803677"," -76.075803","MARCH","NIGHT","ASSAULT","SPRING"
"36.84117"," -76.093366","AUGUST","NIGHT","ASSAULT","SUMMER"
"36.85352"," -75.976594","OCTOBER","NIGHT","ASSAULT","FALL"
"36.799349"," -76.010424","JULY","EVENING","ASSAULT","SUMMER"
"36.840828"," -76.109184","JANUARY","EVENING","ASSAULT","WINTER"
"36.733099"," -75.970809","MAY","MORNING","ASSAULT","SPRING"
"36.811636"," -75.993618","NOVEMBER","AFTERNOON","ASSAULT","FALL"
"36.850204"," -75.991805","OCTOBER","AFTERNOON","ASSAULT","FALL"
"36.833751"," -75.98024","OCTOBER","AFTERNOON","ASSAULT","FALL"
"36.829111"," -76.176891","JULY","NIGHT","ASSAULT","SUMMER"
"36.837391"," -75.984463","SEPTEMBER","MORNING","ASSAULT","FALL"
"36.846863"," -76.175739","MARCH","NIGHT","ASSAULT","SPRING"
"36.842029"," -75.993452","NOVEMBER","EVENING","ASSAULT","FALL"
"36.861525"," -76.027125","AUGUST","NIGHT","ASSAULT","SUMMER"
"36.808628"," -75.979424","JUNE","EVENING","ASSAULT","SUMMER"
"36.777267"," -76.100121","OCTOBER","MORNING","ASSAULT","FALL"
"36.848928"," -76.03224","DECEMBER","NIGHT","ASSAULT","WINTER"
"36.771937"," -75.998889","APRIL","MORNING","ASSAULT","SPRING"
"36.849479"," -75.975392","APRIL","NIGHT","ASSAULT","SPRING"
"36.808858"," -76.082306","SEPTEMBER","AFTERNOON","ASSAULT","FALL"
"36.795372"," -76.098737","SEPTEMBER","AFTERNOON","ASSAULT","FALL"
"36.797703"," -76.10581","OCTOBER","MORNING","ASSAULT","FALL"
"36.818847"," -76.104213","FEBRUARY","NIGHT","ASSAULT","WINTER"
"36.873936"," -76.041945","OCTOBER","AFTERNOON","ASSAULT","FALL"
"36.844064"," -76.142085","JANUARY","AFTERNOON","ASSAULT","WINTER"
"36.833845"," -76.116013","APRIL","NIGHT","ASSAULT","SPRING"
"36.840854"," -76.074533","MAY","NIGHT","ASSAULT","SPRING"
"36.854957"," -76.042843","JANUARY","MORNING","ASSAULT","WINTER"
"36.858882"," -76.163912","FEBRUARY","MORNING","ASSAULT","WINTER"
"36.84599"," -76.040693","JANUARY","NIGHT","ASSAULT","WINTER"
"36.871921"," -76.139107","APRIL","AFTERNOON","ASSAULT","SPRING"
"36.843388"," -76.067506","JUNE","NIGHT","ASSAULT","SUMMER"
"36.809824"," -76.179645","MARCH","EVENING","ASSAULT","SPRING"
"36.84599"," -76.040693","JUNE","NIGHT","ASSAULT","SUMMER"
"36.770122"," -76.199237","JANUARY","NIGHT","ASSAULT","WINTER"
"36.910356"," -76.077621","JULY","NIGHT","ASSAULT","SUMMER"
"36.829846"," -76.088097","MAY","AFTERNOON","ASSAULT","SPRING"
"36.816195"," -76.108558","FEBRUARY","NIGHT","ASSAULT","WINTER"
"36.795468"," -76.12574","JUNE","MORNING","ASSAULT","SUMMER"
"36.804072"," -76.089406","SEPTEMBER","NIGHT","ASSAULT","FALL"
"36.758606"," -76.136453","SEPTEMBER","EVENING","ASSAULT","FALL"
"36.782304"," -75.99449","JULY","NIGHT","ASSAULT","SUMMER"
"36.912966"," -76.066939","JULY","NIGHT","ASSAULT","SUMMER"
"36.799193"," -76.08154","JUNE","MORNING","ASSAULT","SUMMER"
"36.827898"," -76.083221","JULY","MORNING","ASSAULT","SUMMER"
"36.845336"," -75.974265","NOVEMBER","NIGHT","ASSAULT","FALL"
"36.829406"," -76.073988","MARCH","MORNING","ASSAULT","SPRING"
"36.77478"," -76.053445","MAY","NIGHT","ASSAULT","SPRING"
"36.772089"," -76.085936","DECEMBER","AFTERNOON","ASSAULT","WINTER"
"36.878037"," -76.134813","MAY","MORNING","ASSAULT","SPRING"
"36.605011"," -76.026835","APRIL","MORNING","ASSAULT","SPRING"
"36.782504"," -76.001607","JUNE","EVENING","ASSAULT","SUMMER"
"36.843641"," -76.17918","OCTOBER","NIGHT","ASSAULT","FALL"
"36.800733"," -76.081581","JANUARY","NIGHT","ASSAULT","WINTER"
"36.760564"," -76.005206","OCTOBER","NIGHT","ASSAULT","FALL"
"36.838145"," -76.189205","SEPTEMBER","NIGHT","ASSAULT","FALL"
"36.851281"," -75.974933","AUGUST","EVENING","ASSAULT","SUMMER"
"36.834799"," -76.115299","AUGUST","NIGHT","ASSAULT","SUMMER"
"36.818269"," -76.118235","MARCH","AFTERNOON","ASSAULT","SPRING"
"36.823635"," -76.210772","JANUARY","AFTERNOON","ASSAULT","WINTER"
"36.840445"," -75.993965","FEBRUARY","AFTERNOON","ASSAULT","WINTER"
"36.833745"," -75.984291","APRIL","NIGHT","ASSAULT","SPRING"
"36.851329"," -76.15794","JUNE","EVENING","ASSAULT","SUMMER"
"36.815678"," -76.116898","JANUARY","EVENING","ASSAULT","WINTER"
"36.85478"," -76.168342","APRIL","EVENING","ASSAULT","SPRING"
"36.80449"," -76.140315","DECEMBER","NIGHT","ASSAULT","WINTER"
"36.846782"," -76.032606","JANUARY","AFTERNOON","ASSAULT","WINTER"
"36.805005"," -76.070069","APRIL","NIGHT","ASSAULT","SPRING"
"36.838111"," -76.09003","JULY","MORNING","ASSAULT","SUMMER"
"36.792345"," -76.080683","DECEMBER","EVENING","ASSAULT","WINTER"
"36.796171"," -76.077369","FEBRUARY","EVENING","ASSAULT","WINTER"
"36.848047"," -75.976355","JUNE","NIGHT","ASSAULT","SUMMER"
"36.832989"," -76.150284","APRIL","AFTERNOON","ASSAULT","SPRING"
"36.819819"," -76.120704","FEBRUARY","AFTERNOON","ASSAULT","WINTER"
"36.785445"," -76.089933","APRIL","EVENING","ASSAULT","SPRING"
"36.807978"," -76.151318","NOVEMBER","AFTERNOON","ASSAULT","FALL"
"36.797942"," -76.10574","NOVEMBER","NIGHT","ASSAULT","FALL"
"36.822045"," -76.085796","SEPTEMBER","AFTERNOON","ASSAULT","FALL"
"36.866188"," -76.179704","MARCH","EVENING","ASSAULT","SPRING"
"36.852069"," -76.163206","SEPTEMBER","AFTERNOON","ASSAULT","FALL"
"36.861525"," -76.179328","JUNE","NIGHT","ASSAULT","SUMMER"
"36.791557"," -76.165075","MAY","NIGHT","ASSAULT","SPRING"
"36.87972"," -76.036899","JANUARY","EVENING","ASSAULT","WINTER"
"36.911452"," -76.139913","JULY","MORNING","ASSAULT","SUMMER"
"36.814199"," -76.101181","NOVEMBER","MORNING","ASSAULT","FALL"
"36.908567"," -76.130974","JANUARY","AFTERNOON","ASSAULT","WINTER"
"36.853346"," -76.057131","OCTOBER","MORNING","ASSAULT","FALL"
"36.852007"," -76.171773","FEBRUARY","AFTERNOON","ASSAULT","WINTER"
"36.825054"," -75.996504","SEPTEMBER","AFTERNOON","ASSAULT","FALL"
"36.910233"," -76.059993","APRIL","MORNING","ASSAULT","SPRING"
"36.820666"," -76.067428","JULY","AFTERNOON","ASSAULT","SUMMER"
"36.865187"," -76.179135","JULY","AFTERNOON","ASSAULT","SUMMER"
"36.837027"," -76.117008","SEPTEMBER","AFTERNOON","ASSAULT","FALL"
"36.840603"," -76.128587","JUNE","AFTERNOON","ASSAULT","SUMMER"
"36.806338"," -76.129751","JULY","EVENING","ASSAULT","SUMMER"
"36.830661"," -76.147188","OCTOBER","EVENING","ASSAULT","FALL"
"36.812738"," -76.068892","APRIL","EVENING","ASSAULT","SPRING"
"36.770122"," -76.199237","APRIL","MORNING","ASSAULT","SPRING"
"36.863575"," -76.173311","JANUARY","AFTERNOON","ASSAULT","WINTER"
"36.838506"," -75.990475","FEBRUARY","NIGHT","ASSAULT","WINTER"
"36.774323"," -76.13351","FEBRUARY","MORNING","ASSAULT","WINTER"
"36.84566"," -75.974354","NOVEMBER","NIGHT","ASSAULT","FALL"
"36.781372"," -76.120079","MAY","AFTERNOON","ASSAULT","SPRING"
"36.835541"," -76.182229","MARCH","EVENING","ASSAULT","SPRING"
"36.869292"," -76.163367","SEPTEMBER","NIGHT","ASSAULT","FALL"
"36.837848"," -75.972225","NOVEMBER","AFTERNOON","ASSAULT","FALL"
"36.771304"," -76.120091","SEPTEMBER","NIGHT","ASSAULT","FALL"
"36.847243"," -76.025839","APRIL","NIGHT","ASSAULT","SPRING"
"36.787829"," -76.104856","MARCH","NIGHT","ASSAULT","SPRING"
"36.83891"," -75.995264","JUNE","MORNING","ASSAULT","SUMMER"
"36.805679"," -76.207205","JULY","MORNING","ASSAULT","SUMMER"
"36.795349"," -76.082525","APRIL","EVENING","ASSAULT","SPRING"
"36.775292"," -76.096636","JANUARY","EVENING","ASSAULT","WINTER"
"36.820725"," -76.111774","AUGUST","NIGHT","ASSAULT","SUMMER"
"36.838647"," -76.029996","APRIL","AFTERNOON","ASSAULT","SPRING"
"36.823635"," -76.210772","APRIL","AFTERNOON","ASSAULT","SPRING"
"36.849056"," -76.155303","MAY","AFTERNOON","ASSAULT","SPRING"
"36.803407"," -76.186892","NOVEMBER","MORNING","ASSAULT","FALL"
"36.86565"," -76.044412","JUNE","EVENING","ASSAULT","SUMMER"
"36.805679"," -76.207205","DECEMBER","NIGHT","ASSAULT","WINTER"
"36.822813"," -76.102327","AUGUST","NIGHT","ASSAULT","SUMMER"
"36.78014"," -76.191981","FEBRUARY","AFTERNOON","ASSAULT","WINTER"
"36.860188"," -76.18148","MARCH","NIGHT","ASSAULT","SPRING"
"36.827468"," -76.089148","JUNE","NIGHT","ASSAULT","SUMMER"
"36.792345"," -76.080683","JULY","NIGHT","ASSAULT","SUMMER"
"36.810627"," -75.980685","DECEMBER","AFTERNOON","ASSAULT","WINTER"
"36.822265"," -76.213582","MARCH","NIGHT","ASSAULT","SPRING"
"36.883584"," -76.179139","DECEMBER","NIGHT","ASSAULT","WINTER"
"36.805929"," -76.126341","APRIL","MORNING","ASSAULT","SPRING"
"36.81847"," -76.08088","SEPTEMBER","EVENING","ASSAULT","FALL"
"36.849194"," -76.13787","MARCH","EVENING","ASSAULT","SPRING"
"36.813801"," -76.09324","NOVEMBER","AFTERNOON","ASSAULT","FALL"
"36.80149"," -76.086882","JANUARY","NIGHT","ASSAULT","WINTER"
"36.827281"," -76.162711","FEBRUARY","EVENING","ASSAULT","WINTER"
"36.865508"," -76.160313","FEBRUARY","AFTERNOON","ASSAULT","WINTER"
"36.811224"," -76.156728","AUGUST","NIGHT","ASSAULT","SUMMER"
"36.832355"," -75.994395","APRIL","NIGHT","ASSAULT","SPRING"
"36.844639"," -76.077852","JANUARY","EVENING","ASSAULT","WINTER"
"36.816613"," -76.099865","OCTOBER","NIGHT","ASSAULT","FALL"
"36.823635"," -76.210772","NOVEMBER","AFTERNOON","ASSAULT","FALL"
"36.845361"," -76.151151","JULY","MORNING","ASSAULT","SUMMER"
"36.853259"," -76.042414","JANUARY","AFTERNOON","ASSAULT","WINTER"
"36.757568"," -76.02677","JULY","NIGHT","ASSAULT","SUMMER"
"36.851899"," -75.977493","MAY","AFTERNOON","ASSAULT","SPRING"
"36.848522"," -75.990597","AUGUST","AFTERNOON","ASSAULT","SUMMER"
"36.77398"," -76.06732","APRIL","NIGHT","ASSAULT","SPRING"
"36.809382"," -76.124064","JUNE","NIGHT","ASSAULT","SUMMER"
"36.771651"," -75.986573","NOVEMBER","AFTERNOON","ASSAULT","FALL"
"36.907544"," -76.086431","JUNE","EVENING","ASSAULT","SUMMER"
"36.784458"," -76.108918","DECEMBER","NIGHT","ASSAULT","WINTER"
"36.754592"," -76.058612","MARCH","MORNING","ASSAULT","SPRING"
"36.845072"," -75.975789","JULY","NIGHT","ASSAULT","SUMMER"
"36.799193"," -76.08154","JULY","NIGHT","ASSAULT","SUMMER"
"36.847151"," -76.007823","SEPTEMBER","AFTERNOON","ASSAULT","FALL"
"36.839561"," -76.136788","JUNE","AFTERNOON","ASSAULT","SUMMER"
"36.843738"," -75.983465","SEPTEMBER","NIGHT","ASSAULT","FALL"
"36.843907"," -76.165497","JULY","AFTERNOON","ASSAULT","SUMMER"
"36.850701"," -76.001172","APRIL","AFTERNOON","ASSAULT","SPRING"
"36.847418"," -76.140754","NOVEMBER","MORNING","ASSAULT","FALL"
"36.845243"," -76.143591","APRIL","EVENING","ASSAULT","SPRING"
"36.795196"," -76.099246","AUGUST","EVENING","ASSAULT","SUMMER"
"36.852768"," -76.145718","AUGUST","EVENING","ASSAULT","SUMMER"
"36.855242"," -76.169041","MARCH","MORNING","ASSAULT","SPRING"
"36.849479"," -75.975392","MARCH","AFTERNOON","ASSAULT","SPRING"
"36.85613"," -76.171128","DECEMBER","EVENING","ASSAULT","WINTER"
"36.868239"," -76.0324","MAY","NIGHT","ASSAULT","SPRING"
"36.754592"," -76.058612","JUNE","EVENING","ASSAULT","SUMMER"
"36.782843"," -76.048014","OCTOBER","AFTERNOON","ASSAULT","FALL"
"36.754592"," -76.058612","JUNE","MORNING","ASSAULT","SUMMER"
"36.843333"," -75.985762","FEBRUARY","AFTERNOON","ASSAULT","WINTER"
"36.857707"," -75.987768","DECEMBER","AFTERNOON","ASSAULT","WINTER"
"36.777267"," -76.100121","MARCH","MORNING","ASSAULT","SPRING"
"36.794222"," -75.997085","MAY","MORNING","ASSAULT","SPRING"
"36.836334"," -75.986796","MAY","EVENING","ASSAULT","SPRING"
"36.849479"," -75.975392","MARCH","NIGHT","ASSAULT","SPRING"
"36.761909"," -76.005382","JANUARY","NIGHT","ASSAULT","WINTER"
"36.85526"," -75.978292","AUGUST","NIGHT","ASSAULT","SUMMER"
"36.839947"," -76.121127","AUGUST","MORNING","ASSAULT","SUMMER"
"36.811227"," -76.104497","MARCH","AFTERNOON","ASSAULT","SPRING"
"36.81081"," -76.087793","APRIL","NIGHT","ASSAULT","SPRING"
"36.77496"," -76.075514","APRIL","NIGHT","ASSAULT","SPRING"
"36.799186"," -76.21434","JUNE","NIGHT","ASSAULT","SUMMER"
"36.850654"," -76.033433","NOVEMBER","NIGHT","ASSAULT","FALL"
"36.797735"," -76.108426","FEBRUARY","AFTERNOON","ASSAULT","WINTER"
"36.869292"," -76.163367","JUNE","MORNING","ASSAULT","SUMMER"
"36.894299"," -76.139384","OCTOBER","EVENING","ASSAULT","FALL"
"36.849465"," -76.016168","SEPTEMBER","AFTERNOON","ASSAULT","FALL"
"36.833081"," -75.984009","DECEMBER","EVENING","ASSAULT","WINTER"
"36.852502"," -76.035927","JULY","EVENING","ASSAULT","SUMMER"
"36.85981"," -76.145367","DECEMBER","AFTERNOON","ASSAULT","WINTER"
"36.882286"," -76.185245","MAY","MORNING","ASSAULT","SPRING"
"36.742127"," -75.995649","APRIL","EVENING","ASSAULT","SPRING"
"36.858666"," -75.978025","MARCH","NIGHT","ASSAULT","SPRING"
"36.838546"," -76.070576","NOVEMBER","NIGHT","ASSAULT","FALL"
"36.833751"," -75.98024","JUNE","NIGHT","ASSAULT","SUMMER"
"36.857393"," -76.171886","JULY","AFTERNOON","ASSAULT","SUMMER"
"36.810762"," -76.209583","JULY","NIGHT","ASSAULT","SUMMER"
"36.840214"," -75.9908","AUGUST","NIGHT","ASSAULT","SUMMER"
"36.842642"," -76.176414","DECEMBER","NIGHT","ASSAULT","WINTER"
"36.883339"," -75.986554","MAY","NIGHT","ASSAULT","SPRING"
"36.771485"," -76.011116","OCTOBER","AFTERNOON","ASSAULT","FALL"
"36.796442"," -76.119717","APRIL","NIGHT","ASSAULT","SPRING"
"36.863271"," -76.182773","JULY","AFTERNOON","ASSAULT","SUMMER"
"36.820802"," -76.114478","NOVEMBER","NIGHT","ASSAULT","FALL"
"36.793611"," -76.099816","MAY","AFTERNOON","ASSAULT","SPRING"
"36.815057"," -76.123909","APRIL","MORNING","ASSAULT","SPRING"
"36.89599"," -76.150535","JANUARY","NIGHT","ASSAULT","WINTER"
"36.837758"," -76.114092","FEBRUARY","NIGHT","ASSAULT","WINTER"
"36.862365"," -76.139507","JULY","MORNING","ASSAULT","SUMMER"
"36.794478"," -76.180956","SEPTEMBER","EVENING","ASSAULT","FALL"
"36.816053"," -76.100813","DECEMBER","EVENING","ASSAULT","WINTER"
"36.867841"," -76.028183","FEBRUARY","NIGHT","ASSAULT","WINTER"
"36.776135"," -76.183799","JUNE","NIGHT","ASSAULT","SUMMER"
"36.840292"," -76.085305","FEBRUARY","NIGHT","ASSAULT","WINTER"
"36.86737"," -76.166429","OCTOBER","AFTERNOON","ASSAULT","FALL"
"36.798515"," -76.011638","DECEMBER","AFTERNOON","ASSAULT","WINTER"
"36.84599"," -76.040693","AUGUST","NIGHT","ASSAULT","SUMMER"
"36.895792"," -76.178461","SEPTEMBER","NIGHT","ASSAULT","FALL"
"36.847094"," -75.976103","SEPTEMBER","NIGHT","ASSAULT","FALL"
"36.793329"," -76.159026","JULY","EVENING","ASSAULT","SUMMER"
"36.838291"," -76.116652","MAY","AFTERNOON","ASSAULT","SPRING"
"36.794568"," -76.130169","MAY","EVENING","ASSAULT","SPRING"
"36.795349"," -76.082525","OCTOBER","NIGHT","ASSAULT","FALL"
"36.818242"," -76.12495","APRIL","AFTERNOON","ASSAULT","SPRING"
"36.868627"," -76.165996","JULY","NIGHT","ASSAULT","SUMMER"
"36.849204"," -75.975617","MARCH","NIGHT","ASSAULT","SPRING"
"36.795226"," -76.159817","MAY","NIGHT","ASSAULT","SPRING"
"36.807728"," -75.990703","MAY","EVENING","ASSAULT","SPRING"
"36.852748"," -76.071221","SEPTEMBER","NIGHT","ASSAULT","FALL"
"36.819837"," -76.125796","JUNE","NIGHT","ASSAULT","SUMMER"
"36.813949"," -76.104834","AUGUST","EVENING","ASSAULT","SUMMER"
"36.849161"," -76.019935","MAY","NIGHT","ASSAULT","SPRING"
"36.828028"," -76.173354","JULY","NIGHT","ASSAULT","SUMMER"
"36.902823"," -75.99232","MAY","NIGHT","ASSAULT","SPRING"
"36.768606"," -76.099503","SEPTEMBER","NIGHT","ASSAULT","FALL"
"36.865706"," -76.174239","AUGUST","NIGHT","ASSAULT","SUMMER"
"36.882852"," -76.126795","OCTOBER","MORNING","ASSAULT","FALL"
"36.839766"," -75.984083","MAY","NIGHT","ASSAULT","SPRING"
"36.847173"," -76.141294","APRIL","AFTERNOON","ASSAULT","SPRING"
"36.88886"," -76.098321","JUNE","MORNING","ASSAULT","SUMMER"
"36.844612"," -76.016973","JUNE","AFTERNOON","ASSAULT","SUMMER"
"36.834006"," -76.096595","AUGUST","MORNING","ASSAULT","SUMMER"
"36.729479"," -76.098783","JULY","EVENING","ASSAULT","SUMMER"
"36.848843"," -76.158782","OCTOBER","MORNING","ASSAULT","FALL"
"36.849995"," -75.976882","NOVEMBER","EVENING","ASSAULT","FALL"
"36.837758"," -76.114092","APRIL","NIGHT","ASSAULT","SPRING"
"36.839577"," -76.140512","OCTOBER","EVENING","ASSAULT","FALL"
"36.782276"," -76.148688","MAY","AFTERNOON","ASSAULT","SPRING"
"36.800627"," -76.206705","NOVEMBER","EVENING","ASSAULT","FALL"
"36.77981"," -75.986075","APRIL","NIGHT","ASSAULT","SPRING"
"36.865674"," -76.02905","AUGUST","EVENING","ASSAULT","SUMMER"
"36.840214"," -75.9908","NOVEMBER","MORNING","ASSAULT","FALL"
"36.778497"," -76.176572","MAY","AFTERNOON","ASSAULT","SPRING"
"36.84669"," -76.057856","NOVEMBER","NIGHT","ASSAULT","FALL"
"36.800609"," -76.08624","OCTOBER","NIGHT","ASSAULT","FALL"
"36.863194"," -75.979233","AUGUST","NIGHT","ASSAULT","SUMMER"
"36.842183"," -76.086454","MAY","AFTERNOON","ASSAULT","SPRING"
"36.830376"," -76.095255","JULY","AFTERNOON","ASSAULT","SUMMER"
"36.84039"," -76.16628","NOVEMBER","MORNING","ASSAULT","FALL"
"36.840796"," -76.095958","FEBRUARY","NIGHT","ASSAULT","WINTER"
"36.842835"," -76.100082","JULY","NIGHT","ASSAULT","SUMMER"
"36.856547"," -76.177085","JUNE","NIGHT","ASSAULT","SUMMER"
"36.815057"," -76.123909","JUNE","NIGHT","ASSAULT","SUMMER"
"36.836456"," -76.086954","SEPTEMBER","MORNING","ASSAULT","FALL"
"36.849465"," -76.016168","MARCH","MORNING","ASSAULT","SPRING"
"36.816676"," -76.167707","MARCH","AFTERNOON","ASSAULT","SPRING"
"36.745254"," -76.120588","JANUARY","AFTERNOON","ASSAULT","WINTER"
"36.832398"," -76.152723","AUGUST","NIGHT","ASSAULT","SUMMER"
"36.844792"," -76.027485","JUNE","NIGHT","ASSAULT","SUMMER"
"36.846718"," -76.051008","FEBRUARY","AFTERNOON","ASSAULT","WINTER"
"36.87183"," -76.183858","DECEMBER","NIGHT","ASSAULT","WINTER"
"36.816294"," -76.081853","JUNE","EVENING","ASSAULT","SUMMER"
"36.8614"," -76.126108","APRIL","AFTERNOON","ASSAULT","SPRING"
"36.833968"," -76.143743","JULY","NIGHT","ASSAULT","SUMMER"
"36.856547"," -76.177085","JUNE","MORNING","ASSAULT","SUMMER"
"36.755562"," -76.001634","JULY","NIGHT","ASSAULT","SUMMER"
"36.865005"," -76.169621","MAY","MORNING","ASSAULT","SPRING"
"36.850318"," -76.00033","JUNE","NIGHT","ASSAULT","SUMMER"
"36.822265"," -76.213582","FEBRUARY","AFTERNOON","ASSAULT","WINTER"
"36.855195"," -76.17268","SEPTEMBER","EVENING","ASSAULT","FALL"
"36.785138"," -76.115287","MARCH","NIGHT","ASSAULT","SPRING"
"36.822405"," -76.20425","AUGUST","EVENING","ASSAULT","SUMMER"
"36.793966"," -76.106183","APRIL","AFTERNOON","ASSAULT","SPRING"
"36.866497"," -76.162888","JANUARY","NIGHT","ASSAULT","WINTER"
"36.816547"," -76.11401","NOVEMBER","MORNING","ASSAULT","FALL"
"36.800627"," -76.206705","MARCH","AFTERNOON","ASSAULT","SPRING"
"36.864376"," -76.137043","OCTOBER","NIGHT","ASSAULT","FALL"
"36.871982"," -76.16552","JULY","NIGHT","ASSAULT","SUMMER"
"36.731254"," -76.016457","FEBRUARY","NIGHT","ASSAULT","WINTER"
"36.851132"," -76.037822","JUNE","NIGHT","ASSAULT","SUMMER"
"36.804072"," -76.089406","JUNE","NIGHT","ASSAULT","SUMMER"
"36.846095"," -75.981632","JUNE","EVENING","ASSAULT","SUMMER"
"36.805679"," -76.207205","JUNE","NIGHT","ASSAULT","SUMMER"
"36.789417"," -76.150539","DECEMBER","NIGHT","ASSAULT","WINTER"
"36.8333"," -76.002339","APRIL","NIGHT","ASSAULT","SPRING"
"36.691476"," -76.034667","AUGUST","AFTERNOON","ASSAULT","SUMMER"
"36.814427"," -76.206197","JANUARY","AFTERNOON","ASSAULT","WINTER"
"36.793076"," -76.119071","NOVEMBER","EVENING","ASSAULT","FALL"
"36.862367"," -76.179664","MARCH","AFTERNOON","ASSAULT","SPRING"
